title,link,content,date
"[[에듀플러스]서울시 자치구, 토익 등 응시료 지원 사업 시행]",https://n.news.naver.com/mnews/article/030/0003189516?sid=105,"[




YBM 산하 한국TOEIC위원회는 서울시 자치구에서 미취업 청년들의 취업 활동을 돕고자 자체적으로 시행하는 자격시험 응시료 지원 사업을 15일 안내했다.현재 서울시 자치구 중에서 △강북구 △광진구 △금천구 △도봉구 △성북구 △양천구가 미취업 청년들의 원활한 취업 활동을 돕고자 자격시험 응시료 지원 사업을 진행한다. 지원 금액 및 시행 시기는 자치구별로 상이하다. 이 외 △관악구 △동작구 △마포구 △용산구 △은평구도 응시료 지원 사업을 시행한다고 발표했다.서울시 자치구 중 성북구는 2023년도 응시료 지원 사업 현황을 공개했다. 지원 내용을 보면 전체 자격시험 1560건 중 절반 이상인 51%(806건)가 어학시험으로 나타났다. 이어 국가공인시험(35%), 민간공인시험(9%), 한국사능력검정시험(4%) 순으로 확인됐다.



서울시는 청년 취업 활동을 돕는 '청년수당' 사업도 진행하고 있다. 청년수당은 서울시에 거주하는 만19~34세 미취업 청년 대상으로, 매월 50만원씩 최대 6개월간 지급된다. 청년수당은 주거비, 생활공과금, 교육비에 활용할 수 있다. 교육비의 경우 토익 및 토익스피킹 등 어학시험에도 활용 가능하다. 청년수당 신청 마감은 18일 오후 4시까지며, 상세 내용은 청년몽땅정보통 홈페이지에서 확인할 수 있다.한국TOEIC위원회 관계자는 “응시료 지원 사업은 취업을 준비하는 청년 구직자에게 실질적 도움을 주는 제도로 이는 자치구뿐 아니라 지자체에서도 주목하는 중요한 사업 중 하나”라며 “해당 제도에 관심이 있다면 자신이 속한 관할 지역구 및 자치구에 응시료 지원 사업 진행 여부를 확인해 보시기 바란다”고 말했다.
]","Fri, 15 Mar 2024 15:07:00 +0900"
[],https://n.news.naver.com/mnews/article/410/0000985591?sid=106,[],"Fri, 15 Mar 2024 15:02:00 +0900"
"[김혜영 서울시의원, ‘서울시 환경·사회·투명 경영(ESG) 활성화에 관한 조례안’ 본회의 통과]",https://n.news.naver.com/mnews/article/081/0003437458?sid=102,"[




김혜영 서울시의원서울시의회 교육위원회 소속 김혜영 의원(광진구 제4선거구)은 서울시 산하 공공기관과 중소기업에 이에스지(ESG) 경영 도입 및 활성화를 위해 필요한 사항을 규정한 ‘서울시 환경·사회·투명 경영(ESG) 활성화에 관한 조례안’이 지난 8일 서울시의회 본회의에서 최종 통과됐다고 밝혔다.지난해 11월 김 의원이 대표발의한 ‘서울시 환경·사회·투명 경영(ESG) 활성화에 관한 조례안’은 세계적으로 확산하고 있는 ESG(Environment, Social, Governanc: 환경, 사회, 거버넌스) 경영 도입 흐름에 적극적으로 대응하기 위해 서울시 산하 공공기관과 중소기업에 ESG 경영 도입 및 활성화에 필요한 사항을 반영하고자 마련된 것이다.서울시의회 본회의 문턱을 넘은 동 조례안은 ESG경영을 환경·사회·투명 경영으로 정의하고 지속가능한 발전을 위해 환경(Environment), 사회(Social), 거버넌스(Governance) 등 비재무적 성과를 중시하는 경영 관점이라고 덧붙였다.해당 조례안 제5조는 “서울시장은 서울시 산하 공공기관과 중소기업의 환경·사회·투명 경영(ESG) 활성화 운영 및 지원에 필요한 기본계획을 5년마다 수립·시행할 수 있다”고 규정했다. 아울러 제7조는 공공기관은 환경·사회·투명 경영(ESG) 활성화를 위해 ▲필요한 조직의 정비▲필요한 시책의 수립 및 시행 ▲시책의 평가 ▲지속가능경영보고서의 발간 등의 사항을 이행하도록 노력해야 한다는 규정을 명시했다. 추가로 동 조례안은 “시장은 공공기관에 대해 경영평가를 하는 경우 환경·사회투명 경영(ESG) 활성화를 위한 평가지표를 포함할 수 있다”는 규정도 삽입했다.김 의원은 “현재 세계 최대 자산운용사인 블랙록(BlackRock)도 기업의 지속가능성을 투자 결정 요인으로 고려하고 있고 네덜란드 공적연금(APG)이 한전의 석탄발전소 건립 투자를 이유로 한전 지분을 매각하는 사례가 발생하는 등 ESG 경영 리스크 관리의 중요성은 점차 높아지고 있는 추세”라며 “동 조례안이 서울시의회 본회의에서 의결됨에 따라 서울시 차원의 ESG 경영 관련 정책이 더욱 활성화되기를 기대하며, 이에 따라 ESG 경영 관련 리스크에 대한 공공기관의 대응역량도 높일 수 있게 되기를 희망한다”고 말하며 조례안 통과 소감을 전했다.
		]","Fri, 15 Mar 2024 14:39:00 +0900"
[주택경기가 살아난다고?],https://n.news.naver.com/mnews/article/029/0002861274?sid=101,"[




연합뉴스    전국의 주택매매 소비심리지수가 두 달 연속 상승했다. 전세시장 매매심리도 2개월 연속 올라갔다. 금리가 더 이상 오르지 않고 하반기에는 하락할 것이라는 기대심리가 작용한 것으로 보인다. 다만 심리 회복은 수도권에 국한되고 있다. ◇수도권이 끌어올리는 매매심리 15일 국토연구원이 발표한 '부동산시장 소비자 심리조사'에 따르면 올해 2월 전국 주택 매매시장 소비심리지수는 107.2로 전월보다 4.2포인트 상승했다.  국토연구원의 주택매매 소비심리지수는 95 미만이면 하강, 95∼115 미만이면 보합, 115 이상이면 상승 국면으로 구분한다.수도권이 상승세를 이끌었다. 서울의 주택매매 소비심리지수가 111.4로 전월보다 7.1포인트, 경기는 111.9로 6.7포인트 각각 상승했다. 인천은 111.6으로 7.8포인트 올랐다.수도권 상승세가 두드러진 가운데 울산(-10.8포인트), 제주(-9.1포인트), 경북(-1.5포인트)에선 하락했다.광주(90.3)와 세종(94.3)에서는 하강 국면이 유지됐다. 전국 주택 전세시장 소비심리지수는 지난달 99.4로, 전월보다 3.4포인트 올랐다. 지수는 역시 두 달 연속 오르며 보합 국면을 유지했다. 주택과 토지를 합친 전국 부동산시장 소비심리지수는 지난달 101.7로 전월보다 3.6포인트 상승했다. 비수도권의 부동산시장 소비심리지수는 98.4로 1.9포인트 상승했고, 수도권은 104.9로 5.3포인트 올랐다.◇실물 시장에서도 하락폭 축소?한국부동산원이 지난 7일 발표한 '3월 둘째 주(11일 기준) 주간 아파트 가격 동향'에 따르면 전국 아파트 매매가격은 전주에 비해 0.05% 내리면서 16주 연속 하락세를 이어갔다. 하락 폭은 전주와 동일했다.서울의 경우 상승 혹은 보합으로 돌아선 지역이 늘면서 하락 폭이 지난주 0.02%에서 이번 주 0.01%로 줄었다. 부동산원은 ""매도인과 매수인 간 희망 가격 차이로 거래 시장에 관망세가 지속되는 가운데 지역별·단지별로 상승과 하락이 혼재하는 혼조세를 보이고 있다""면서 ""급매물 위주의 거래 영향으로 평균 변동률은 마이너스를 유지했다""고 설명했다. 서울 25개 구 가운데 가장 먼저 상승세로 돌아선 송파구는 전주 대비 0.03% 오르며 4주째 오름세를 이어갔다. 아울러 동작구(0.03%), 광진구(0.02%), 마포구(0.01%), 영등포구(0.01%) 등이 상승 대열에 합류했고, 중구(0.00%)와 용산구(0.00%)는 보합 전환했다.반면 강북구(-0.06%), 노원구(-0.04%), 도봉구(-0.03%), 구로구(-0.07%), 관악구(-0.05%) 등 나머지 지역은 하락했다. 인천의 경우 중구가 전주 대비 0.16% 오르면서 평균 하락 폭이 0.03%에서 0.01%로 줄었다. 다만 교통 호재에 힘입어 6주 연속 상승세를 이어갔던 서구는 이번 주 0.02% 하락했다.경기 지역은 하락 폭이 0.06%에서 0.07%로 커졌다. 여주(0.09%), 성남 수정구(0.06%), 용인 처인구(0.04%), 고양 덕양구(0.03%) 등이 상승했지만, 안양 만안구(-0.17%), 광명시(-0.16%) 등 나머지 지역은 하락했다.
]","Fri, 15 Mar 2024 14:07:00 +0900"
[매일경제 부동산 자산관리 최고경영자과정 15기 입학식 성황리 개최],https://n.news.naver.com/mnews/article/009/0005272922?sid=102,"[




지난 14일 더클래식500(광진구 소재)에서 매일경제 부동산 자산관리 최고경영자과정 15기 입학식이 성황리에 개최되었다.이날 입학식은 장종회 매경비즈 대표와 박갑주 교육과정 학장, 원재선 총동문회장 및 회장단, 직전 기수 회장단 및 15기 입학생들이 참석한 가운데 개최되었다.매일경제 부동산 자산관리 최고경영자과정은 2017년 3월에 시작했으며 부동산 투자 노하우와 부동산 구입, 보유, 활용, 증여, 상속 등 부동산에 대한 전반적인 내용을 배울 수 있게 커리큘럼이 구성되었다.매경비즈 장종회 대표는 축사를 통해 “매일경제 부동산 자산관리 최고경영자과정은 다양한 원우회 활동과 연수, 워크숍을 통해 끈끈한 인적 네트워크를 구축할 수 있다. 수료 이후에도 부동산 포럼과 다양한 동우회 활동을 통해 지속적으로 동문 간의 만남이 이뤄진다. 15기 입학을 진심으로 축하한다.”고 말했다.교육을 총괄하고 있는 박갑주 학장은 “이번 교육과정의 주요 교육내용은 기업 경영에 필요한 부동산과 자산관리에 대한 심도 있는 교육이 진행된다. 부동산 분야의 5가지 핵심 요소인 부동산 재테크, 부동산 개발, 부동산 투자, 경매 및 공매, 부동산 세테크 등에 대하여 각 분야의 실무·전문 교수진이 강의한다. 특히 교육 외에도 골프, 등산, 와인, 승마 등 다양한 원우회 활동과 총동문회 행사를 통해 지속적인 네트워크 활동도 가능하다.”고 밝혔다.본 과정은 오는 7월 11일(목)까지 매주 목요일 교육이 진행된다. 강의 시간은 오후 6시 30분에서 9시 30분이며 강의 장소는 더클래식500이다. 자세한 내용은 인터넷에서 ‘매일경제 부동산 자산관리 최고경영자과정’을 검색하여 홈페이지와 블로그를 보면 된다.
]","Fri, 15 Mar 2024 14:05:00 +0900"
"[[에듀플러스]서울시 자치구, 토익 등 응시료 지원 사업 시행]",https://n.news.naver.com/mnews/article/030/0003189516?sid=105,"[




YBM 산하 한국TOEIC위원회는 서울시 자치구에서 미취업 청년들의 취업 활동을 돕고자 자체적으로 시행하는 자격시험 응시료 지원 사업을 15일 안내했다.현재 서울시 자치구 중에서 △강북구 △광진구 △금천구 △도봉구 △성북구 △양천구가 미취업 청년들의 원활한 취업 활동을 돕고자 자격시험 응시료 지원 사업을 진행한다. 지원 금액 및 시행 시기는 자치구별로 상이하다. 이 외 △관악구 △동작구 △마포구 △용산구 △은평구도 응시료 지원 사업을 시행한다고 발표했다.서울시 자치구 중 성북구는 2023년도 응시료 지원 사업 현황을 공개했다. 지원 내용을 보면 전체 자격시험 1560건 중 절반 이상인 51%(806건)가 어학시험으로 나타났다. 이어 국가공인시험(35%), 민간공인시험(9%), 한국사능력검정시험(4%) 순으로 확인됐다.



서울시는 청년 취업 활동을 돕는 '청년수당' 사업도 진행하고 있다. 청년수당은 서울시에 거주하는 만19~34세 미취업 청년 대상으로, 매월 50만원씩 최대 6개월간 지급된다. 청년수당은 주거비, 생활공과금, 교육비에 활용할 수 있다. 교육비의 경우 토익 및 토익스피킹 등 어학시험에도 활용 가능하다. 청년수당 신청 마감은 18일 오후 4시까지며, 상세 내용은 청년몽땅정보통 홈페이지에서 확인할 수 있다.한국TOEIC위원회 관계자는 “응시료 지원 사업은 취업을 준비하는 청년 구직자에게 실질적 도움을 주는 제도로 이는 자치구뿐 아니라 지자체에서도 주목하는 중요한 사업 중 하나”라며 “해당 제도에 관심이 있다면 자신이 속한 관할 지역구 및 자치구에 응시료 지원 사업 진행 여부를 확인해 보시기 바란다”고 말했다.
]","Fri, 15 Mar 2024 15:07:00 +0900"
[],https://n.news.naver.com/mnews/article/410/0000985591?sid=106,[],"Fri, 15 Mar 2024 15:02:00 +0900"
"[김혜영 서울시의원, ‘서울시 환경·사회·투명 경영(ESG) 활성화에 관한 조례안’ 본회의 통과]",https://n.news.naver.com/mnews/article/081/0003437458?sid=102,"[




김혜영 서울시의원서울시의회 교육위원회 소속 김혜영 의원(광진구 제4선거구)은 서울시 산하 공공기관과 중소기업에 이에스지(ESG) 경영 도입 및 활성화를 위해 필요한 사항을 규정한 ‘서울시 환경·사회·투명 경영(ESG) 활성화에 관한 조례안’이 지난 8일 서울시의회 본회의에서 최종 통과됐다고 밝혔다.지난해 11월 김 의원이 대표발의한 ‘서울시 환경·사회·투명 경영(ESG) 활성화에 관한 조례안’은 세계적으로 확산하고 있는 ESG(Environment, Social, Governanc: 환경, 사회, 거버넌스) 경영 도입 흐름에 적극적으로 대응하기 위해 서울시 산하 공공기관과 중소기업에 ESG 경영 도입 및 활성화에 필요한 사항을 반영하고자 마련된 것이다.서울시의회 본회의 문턱을 넘은 동 조례안은 ESG경영을 환경·사회·투명 경영으로 정의하고 지속가능한 발전을 위해 환경(Environment), 사회(Social), 거버넌스(Governance) 등 비재무적 성과를 중시하는 경영 관점이라고 덧붙였다.해당 조례안 제5조는 “서울시장은 서울시 산하 공공기관과 중소기업의 환경·사회·투명 경영(ESG) 활성화 운영 및 지원에 필요한 기본계획을 5년마다 수립·시행할 수 있다”고 규정했다. 아울러 제7조는 공공기관은 환경·사회·투명 경영(ESG) 활성화를 위해 ▲필요한 조직의 정비▲필요한 시책의 수립 및 시행 ▲시책의 평가 ▲지속가능경영보고서의 발간 등의 사항을 이행하도록 노력해야 한다는 규정을 명시했다. 추가로 동 조례안은 “시장은 공공기관에 대해 경영평가를 하는 경우 환경·사회투명 경영(ESG) 활성화를 위한 평가지표를 포함할 수 있다”는 규정도 삽입했다.김 의원은 “현재 세계 최대 자산운용사인 블랙록(BlackRock)도 기업의 지속가능성을 투자 결정 요인으로 고려하고 있고 네덜란드 공적연금(APG)이 한전의 석탄발전소 건립 투자를 이유로 한전 지분을 매각하는 사례가 발생하는 등 ESG 경영 리스크 관리의 중요성은 점차 높아지고 있는 추세”라며 “동 조례안이 서울시의회 본회의에서 의결됨에 따라 서울시 차원의 ESG 경영 관련 정책이 더욱 활성화되기를 기대하며, 이에 따라 ESG 경영 관련 리스크에 대한 공공기관의 대응역량도 높일 수 있게 되기를 희망한다”고 말하며 조례안 통과 소감을 전했다.
		]","Fri, 15 Mar 2024 14:39:00 +0900"
[주택경기가 살아난다고?],https://n.news.naver.com/mnews/article/029/0002861274?sid=101,"[




연합뉴스    전국의 주택매매 소비심리지수가 두 달 연속 상승했다. 전세시장 매매심리도 2개월 연속 올라갔다. 금리가 더 이상 오르지 않고 하반기에는 하락할 것이라는 기대심리가 작용한 것으로 보인다. 다만 심리 회복은 수도권에 국한되고 있다. ◇수도권이 끌어올리는 매매심리 15일 국토연구원이 발표한 '부동산시장 소비자 심리조사'에 따르면 올해 2월 전국 주택 매매시장 소비심리지수는 107.2로 전월보다 4.2포인트 상승했다.  국토연구원의 주택매매 소비심리지수는 95 미만이면 하강, 95∼115 미만이면 보합, 115 이상이면 상승 국면으로 구분한다.수도권이 상승세를 이끌었다. 서울의 주택매매 소비심리지수가 111.4로 전월보다 7.1포인트, 경기는 111.9로 6.7포인트 각각 상승했다. 인천은 111.6으로 7.8포인트 올랐다.수도권 상승세가 두드러진 가운데 울산(-10.8포인트), 제주(-9.1포인트), 경북(-1.5포인트)에선 하락했다.광주(90.3)와 세종(94.3)에서는 하강 국면이 유지됐다. 전국 주택 전세시장 소비심리지수는 지난달 99.4로, 전월보다 3.4포인트 올랐다. 지수는 역시 두 달 연속 오르며 보합 국면을 유지했다. 주택과 토지를 합친 전국 부동산시장 소비심리지수는 지난달 101.7로 전월보다 3.6포인트 상승했다. 비수도권의 부동산시장 소비심리지수는 98.4로 1.9포인트 상승했고, 수도권은 104.9로 5.3포인트 올랐다.◇실물 시장에서도 하락폭 축소?한국부동산원이 지난 7일 발표한 '3월 둘째 주(11일 기준) 주간 아파트 가격 동향'에 따르면 전국 아파트 매매가격은 전주에 비해 0.05% 내리면서 16주 연속 하락세를 이어갔다. 하락 폭은 전주와 동일했다.서울의 경우 상승 혹은 보합으로 돌아선 지역이 늘면서 하락 폭이 지난주 0.02%에서 이번 주 0.01%로 줄었다. 부동산원은 ""매도인과 매수인 간 희망 가격 차이로 거래 시장에 관망세가 지속되는 가운데 지역별·단지별로 상승과 하락이 혼재하는 혼조세를 보이고 있다""면서 ""급매물 위주의 거래 영향으로 평균 변동률은 마이너스를 유지했다""고 설명했다. 서울 25개 구 가운데 가장 먼저 상승세로 돌아선 송파구는 전주 대비 0.03% 오르며 4주째 오름세를 이어갔다. 아울러 동작구(0.03%), 광진구(0.02%), 마포구(0.01%), 영등포구(0.01%) 등이 상승 대열에 합류했고, 중구(0.00%)와 용산구(0.00%)는 보합 전환했다.반면 강북구(-0.06%), 노원구(-0.04%), 도봉구(-0.03%), 구로구(-0.07%), 관악구(-0.05%) 등 나머지 지역은 하락했다. 인천의 경우 중구가 전주 대비 0.16% 오르면서 평균 하락 폭이 0.03%에서 0.01%로 줄었다. 다만 교통 호재에 힘입어 6주 연속 상승세를 이어갔던 서구는 이번 주 0.02% 하락했다.경기 지역은 하락 폭이 0.06%에서 0.07%로 커졌다. 여주(0.09%), 성남 수정구(0.06%), 용인 처인구(0.04%), 고양 덕양구(0.03%) 등이 상승했지만, 안양 만안구(-0.17%), 광명시(-0.16%) 등 나머지 지역은 하락했다.
]","Fri, 15 Mar 2024 14:07:00 +0900"
[매일경제 부동산 자산관리 최고경영자과정 15기 입학식 성황리 개최],https://n.news.naver.com/mnews/article/009/0005272922?sid=102,"[




지난 14일 더클래식500(광진구 소재)에서 매일경제 부동산 자산관리 최고경영자과정 15기 입학식이 성황리에 개최되었다.이날 입학식은 장종회 매경비즈 대표와 박갑주 교육과정 학장, 원재선 총동문회장 및 회장단, 직전 기수 회장단 및 15기 입학생들이 참석한 가운데 개최되었다.매일경제 부동산 자산관리 최고경영자과정은 2017년 3월에 시작했으며 부동산 투자 노하우와 부동산 구입, 보유, 활용, 증여, 상속 등 부동산에 대한 전반적인 내용을 배울 수 있게 커리큘럼이 구성되었다.매경비즈 장종회 대표는 축사를 통해 “매일경제 부동산 자산관리 최고경영자과정은 다양한 원우회 활동과 연수, 워크숍을 통해 끈끈한 인적 네트워크를 구축할 수 있다. 수료 이후에도 부동산 포럼과 다양한 동우회 활동을 통해 지속적으로 동문 간의 만남이 이뤄진다. 15기 입학을 진심으로 축하한다.”고 말했다.교육을 총괄하고 있는 박갑주 학장은 “이번 교육과정의 주요 교육내용은 기업 경영에 필요한 부동산과 자산관리에 대한 심도 있는 교육이 진행된다. 부동산 분야의 5가지 핵심 요소인 부동산 재테크, 부동산 개발, 부동산 투자, 경매 및 공매, 부동산 세테크 등에 대하여 각 분야의 실무·전문 교수진이 강의한다. 특히 교육 외에도 골프, 등산, 와인, 승마 등 다양한 원우회 활동과 총동문회 행사를 통해 지속적인 네트워크 활동도 가능하다.”고 밝혔다.본 과정은 오는 7월 11일(목)까지 매주 목요일 교육이 진행된다. 강의 시간은 오후 6시 30분에서 9시 30분이며 강의 장소는 더클래식500이다. 자세한 내용은 인터넷에서 ‘매일경제 부동산 자산관리 최고경영자과정’을 검색하여 홈페이지와 블로그를 보면 된다.
]","Fri, 15 Mar 2024 14:05:00 +0900"
[],https://n.news.naver.com/mnews/article/410/0000985591?sid=106,[],"Fri, 15 Mar 2024 15:02:00 +0900"
"[김혜영 서울시의원, ‘서울시 환경·사회·투명 경영(ESG) 활성화에 관한 조례안’ 본회의 통과]",https://n.news.naver.com/mnews/article/081/0003437458?sid=102,"[




김혜영 서울시의원서울시의회 교육위원회 소속 김혜영 의원(광진구 제4선거구)은 서울시 산하 공공기관과 중소기업에 이에스지(ESG) 경영 도입 및 활성화를 위해 필요한 사항을 규정한 ‘서울시 환경·사회·투명 경영(ESG) 활성화에 관한 조례안’이 지난 8일 서울시의회 본회의에서 최종 통과됐다고 밝혔다.지난해 11월 김 의원이 대표발의한 ‘서울시 환경·사회·투명 경영(ESG) 활성화에 관한 조례안’은 세계적으로 확산하고 있는 ESG(Environment, Social, Governanc: 환경, 사회, 거버넌스) 경영 도입 흐름에 적극적으로 대응하기 위해 서울시 산하 공공기관과 중소기업에 ESG 경영 도입 및 활성화에 필요한 사항을 반영하고자 마련된 것이다.서울시의회 본회의 문턱을 넘은 동 조례안은 ESG경영을 환경·사회·투명 경영으로 정의하고 지속가능한 발전을 위해 환경(Environment), 사회(Social), 거버넌스(Governance) 등 비재무적 성과를 중시하는 경영 관점이라고 덧붙였다.해당 조례안 제5조는 “서울시장은 서울시 산하 공공기관과 중소기업의 환경·사회·투명 경영(ESG) 활성화 운영 및 지원에 필요한 기본계획을 5년마다 수립·시행할 수 있다”고 규정했다. 아울러 제7조는 공공기관은 환경·사회·투명 경영(ESG) 활성화를 위해 ▲필요한 조직의 정비▲필요한 시책의 수립 및 시행 ▲시책의 평가 ▲지속가능경영보고서의 발간 등의 사항을 이행하도록 노력해야 한다는 규정을 명시했다. 추가로 동 조례안은 “시장은 공공기관에 대해 경영평가를 하는 경우 환경·사회투명 경영(ESG) 활성화를 위한 평가지표를 포함할 수 있다”는 규정도 삽입했다.김 의원은 “현재 세계 최대 자산운용사인 블랙록(BlackRock)도 기업의 지속가능성을 투자 결정 요인으로 고려하고 있고 네덜란드 공적연금(APG)이 한전의 석탄발전소 건립 투자를 이유로 한전 지분을 매각하는 사례가 발생하는 등 ESG 경영 리스크 관리의 중요성은 점차 높아지고 있는 추세”라며 “동 조례안이 서울시의회 본회의에서 의결됨에 따라 서울시 차원의 ESG 경영 관련 정책이 더욱 활성화되기를 기대하며, 이에 따라 ESG 경영 관련 리스크에 대한 공공기관의 대응역량도 높일 수 있게 되기를 희망한다”고 말하며 조례안 통과 소감을 전했다.
		]","Fri, 15 Mar 2024 14:39:00 +0900"
[주택경기가 살아난다고?],https://n.news.naver.com/mnews/article/029/0002861274?sid=101,"[




연합뉴스    전국의 주택매매 소비심리지수가 두 달 연속 상승했다. 전세시장 매매심리도 2개월 연속 올라갔다. 금리가 더 이상 오르지 않고 하반기에는 하락할 것이라는 기대심리가 작용한 것으로 보인다. 다만 심리 회복은 수도권에 국한되고 있다. ◇수도권이 끌어올리는 매매심리 15일 국토연구원이 발표한 '부동산시장 소비자 심리조사'에 따르면 올해 2월 전국 주택 매매시장 소비심리지수는 107.2로 전월보다 4.2포인트 상승했다.  국토연구원의 주택매매 소비심리지수는 95 미만이면 하강, 95∼115 미만이면 보합, 115 이상이면 상승 국면으로 구분한다.수도권이 상승세를 이끌었다. 서울의 주택매매 소비심리지수가 111.4로 전월보다 7.1포인트, 경기는 111.9로 6.7포인트 각각 상승했다. 인천은 111.6으로 7.8포인트 올랐다.수도권 상승세가 두드러진 가운데 울산(-10.8포인트), 제주(-9.1포인트), 경북(-1.5포인트)에선 하락했다.광주(90.3)와 세종(94.3)에서는 하강 국면이 유지됐다. 전국 주택 전세시장 소비심리지수는 지난달 99.4로, 전월보다 3.4포인트 올랐다. 지수는 역시 두 달 연속 오르며 보합 국면을 유지했다. 주택과 토지를 합친 전국 부동산시장 소비심리지수는 지난달 101.7로 전월보다 3.6포인트 상승했다. 비수도권의 부동산시장 소비심리지수는 98.4로 1.9포인트 상승했고, 수도권은 104.9로 5.3포인트 올랐다.◇실물 시장에서도 하락폭 축소?한국부동산원이 지난 7일 발표한 '3월 둘째 주(11일 기준) 주간 아파트 가격 동향'에 따르면 전국 아파트 매매가격은 전주에 비해 0.05% 내리면서 16주 연속 하락세를 이어갔다. 하락 폭은 전주와 동일했다.서울의 경우 상승 혹은 보합으로 돌아선 지역이 늘면서 하락 폭이 지난주 0.02%에서 이번 주 0.01%로 줄었다. 부동산원은 ""매도인과 매수인 간 희망 가격 차이로 거래 시장에 관망세가 지속되는 가운데 지역별·단지별로 상승과 하락이 혼재하는 혼조세를 보이고 있다""면서 ""급매물 위주의 거래 영향으로 평균 변동률은 마이너스를 유지했다""고 설명했다. 서울 25개 구 가운데 가장 먼저 상승세로 돌아선 송파구는 전주 대비 0.03% 오르며 4주째 오름세를 이어갔다. 아울러 동작구(0.03%), 광진구(0.02%), 마포구(0.01%), 영등포구(0.01%) 등이 상승 대열에 합류했고, 중구(0.00%)와 용산구(0.00%)는 보합 전환했다.반면 강북구(-0.06%), 노원구(-0.04%), 도봉구(-0.03%), 구로구(-0.07%), 관악구(-0.05%) 등 나머지 지역은 하락했다. 인천의 경우 중구가 전주 대비 0.16% 오르면서 평균 하락 폭이 0.03%에서 0.01%로 줄었다. 다만 교통 호재에 힘입어 6주 연속 상승세를 이어갔던 서구는 이번 주 0.02% 하락했다.경기 지역은 하락 폭이 0.06%에서 0.07%로 커졌다. 여주(0.09%), 성남 수정구(0.06%), 용인 처인구(0.04%), 고양 덕양구(0.03%) 등이 상승했지만, 안양 만안구(-0.17%), 광명시(-0.16%) 등 나머지 지역은 하락했다.
]","Fri, 15 Mar 2024 14:07:00 +0900"
[매일경제 부동산 자산관리 최고경영자과정 15기 입학식 성황리 개최],https://n.news.naver.com/mnews/article/009/0005272922?sid=102,"[




지난 14일 더클래식500(광진구 소재)에서 매일경제 부동산 자산관리 최고경영자과정 15기 입학식이 성황리에 개최되었다.이날 입학식은 장종회 매경비즈 대표와 박갑주 교육과정 학장, 원재선 총동문회장 및 회장단, 직전 기수 회장단 및 15기 입학생들이 참석한 가운데 개최되었다.매일경제 부동산 자산관리 최고경영자과정은 2017년 3월에 시작했으며 부동산 투자 노하우와 부동산 구입, 보유, 활용, 증여, 상속 등 부동산에 대한 전반적인 내용을 배울 수 있게 커리큘럼이 구성되었다.매경비즈 장종회 대표는 축사를 통해 “매일경제 부동산 자산관리 최고경영자과정은 다양한 원우회 활동과 연수, 워크숍을 통해 끈끈한 인적 네트워크를 구축할 수 있다. 수료 이후에도 부동산 포럼과 다양한 동우회 활동을 통해 지속적으로 동문 간의 만남이 이뤄진다. 15기 입학을 진심으로 축하한다.”고 말했다.교육을 총괄하고 있는 박갑주 학장은 “이번 교육과정의 주요 교육내용은 기업 경영에 필요한 부동산과 자산관리에 대한 심도 있는 교육이 진행된다. 부동산 분야의 5가지 핵심 요소인 부동산 재테크, 부동산 개발, 부동산 투자, 경매 및 공매, 부동산 세테크 등에 대하여 각 분야의 실무·전문 교수진이 강의한다. 특히 교육 외에도 골프, 등산, 와인, 승마 등 다양한 원우회 활동과 총동문회 행사를 통해 지속적인 네트워크 활동도 가능하다.”고 밝혔다.본 과정은 오는 7월 11일(목)까지 매주 목요일 교육이 진행된다. 강의 시간은 오후 6시 30분에서 9시 30분이며 강의 장소는 더클래식500이다. 자세한 내용은 인터넷에서 ‘매일경제 부동산 자산관리 최고경영자과정’을 검색하여 홈페이지와 블로그를 보면 된다.
]","Fri, 15 Mar 2024 14:05:00 +0900"
[],https://n.news.naver.com/mnews/article/410/0000985591?sid=106,[],"Fri, 15 Mar 2024 15:02:00 +0900"
